DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2016-02-24,25987655,Fernandez CA,2015-05-18,Blood,www.ncbi.nlm.nih.gov/pubmed/25987655,Genome-wide analysis links NFATC2 with asparaginase hypersensitivity.,Asparaginase hypersensitivity in acute lymphoblastic leukemia,3;126 child cases,182 child cases,6p21.32,6,32584318,HLA-DRB1,HLA-DRB1; HLA-DRB1; HLA-DRB1; HLA-DRB1; HLA-DRB1,,,ENSG00000228080; ENSG00000236884; ENSG00000206306; ENSG00000229074; ENSG00000206240,,,rs17885382-T,rs17885382,0,17885382,missense_variant,0,,3E-6,5.522878745280337,,1.627,,Affymetrix [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST002915,Genome-wide genotyping array
2016-02-24,25987655,Fernandez CA,2015-05-18,Blood,www.ncbi.nlm.nih.gov/pubmed/25987655,Genome-wide analysis links NFATC2 with asparaginase hypersensitivity.,Asparaginase hypersensitivity in acute lymphoblastic leukemia,3;126 child cases,182 child cases,9q34.3,9,138043623,CACNA1B,CACNA1B,,,ENSG00000148408,,,rs7865267-T,rs7865267,0,7865267,intron_variant,0,,3E-6,5.522878745280337,,2.012,,Affymetrix [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST002915,Genome-wide genotyping array
2016-02-24,25987655,Fernandez CA,2015-05-18,Blood,www.ncbi.nlm.nih.gov/pubmed/25987655,Genome-wide analysis links NFATC2 with asparaginase hypersensitivity.,Asparaginase hypersensitivity in acute lymphoblastic leukemia,3;126 child cases,182 child cases,6p21.32,6,32154695,PPT2,PPT2; PPT2; PPT2; PPT2; PPT2-EGFL8,,,ENSG00000228116; ENSG00000206256; ENSG00000221988; ENSG00000231618; ENSG00000258388,,,rs3096696-A,rs3096696,0,3096696,missense_variant,0,,4E-6,5.3979400086720375,,1.478,,Affymetrix [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST002915,Genome-wide genotyping array
2016-02-24,25987655,Fernandez CA,2015-05-18,Blood,www.ncbi.nlm.nih.gov/pubmed/25987655,Genome-wide analysis links NFATC2 with asparaginase hypersensitivity.,Asparaginase hypersensitivity in acute lymphoblastic leukemia,3;126 child cases,182 child cases,7q21.3,7,94008313,BET1,BET1-AS1,,,ENSG00000236861,,,rs10260824-C,rs10260824,0,10260824,intron_variant,0,,5E-6,5.301029995663981,,1.749,,Affymetrix [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST002915,Genome-wide genotyping array
2016-02-24,25987655,Fernandez CA,2015-05-18,Blood,www.ncbi.nlm.nih.gov/pubmed/25987655,Genome-wide analysis links NFATC2 with asparaginase hypersensitivity.,Asparaginase hypersensitivity in acute lymphoblastic leukemia,3;126 child cases,182 child cases,17p13.2,17,5489769,DERL2,MIS12,,,ENSG00000167842,,,rs1805465-T,rs1805465,0,1805465,3_prime_UTR_variant,0,,6E-6,5.221848749616356,,2.339,,Affymetrix [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST002915,Genome-wide genotyping array
2016-02-24,25987655,Fernandez CA,2015-05-18,Blood,www.ncbi.nlm.nih.gov/pubmed/25987655,Genome-wide analysis links NFATC2 with asparaginase hypersensitivity.,Asparaginase hypersensitivity in acute lymphoblastic leukemia,3;126 child cases,182 child cases,10q25.1,10,106677881,SORCS1,SORCS1,,,ENSG00000108018,,,rs821931-G,rs821931,0,821931,intron_variant,0,,9E-6,5.045757490560675,,1.587,,Affymetrix [NR],N,asparaginase hypersensitivity; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0004881; http://www.ebi.ac.uk/efo/EFO_0000220,GCST002915,Genome-wide genotyping array
2019-02-14,30201983,Tulstrup M,2018-09-10,Leukemia,www.ncbi.nlm.nih.gov/pubmed/30201983,NT5C2 germline variants alter thiopurine metabolism and are associated with acquired NT5C2 relapse mutations in childhood acute lymphoblastic leukaemia.,Erythrocyte methylated 6-mercaptopurine metabolite concentration in 6-mercaptopurine-treated acute lymphoblastic leukaemia,up to 454 European ancestry individuals,NA,6p22.3,6,18121083,TPMT,NHLRC1,,,ENSG00000187566,,,rs10949482-T,rs10949482,0,10949482,3_prime_UTR_variant,0,NR,1E-20,20.0,,,,Illumina [NR],N,thiopurine metabolite measurement; response to mercaptopurine; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0009693; http://www.ebi.ac.uk/efo/EFO_0007853; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007149,Genome-wide genotyping array
2019-02-14,30201983,Tulstrup M,2018-09-10,Leukemia,www.ncbi.nlm.nih.gov/pubmed/30201983,NT5C2 germline variants alter thiopurine metabolism and are associated with acquired NT5C2 relapse mutations in childhood acute lymphoblastic leukaemia.,DNA-incorporated thioguanine levels in 6-mercaptopurine-treated acute lymphoblastic leukaemia,443 European ancestry individuals,NA,6p22.3,6,18151959,TPMT,TPMT,,,ENSG00000137364,,,rs79050301-C,rs79050301,0,79050301,intron_variant,0,NR,8E-10,9.096910013008056,,,,Illumina [NR],N,thiopurine metabolite measurement; response to mercaptopurine; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0009693; http://www.ebi.ac.uk/efo/EFO_0007853; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007150,Genome-wide genotyping array
2019-02-14,30201983,Tulstrup M,2018-09-10,Leukemia,www.ncbi.nlm.nih.gov/pubmed/30201983,NT5C2 germline variants alter thiopurine metabolism and are associated with acquired NT5C2 relapse mutations in childhood acute lymphoblastic leukaemia.,Erythrocyte thioguanine concentration in 6-mercaptopurine-treated acute lymphoblastic leukaemia,452 European ancestry individuals,NA,6p22.3,6,18121083,TPMT,NHLRC1,,,ENSG00000187566,,,rs10949482-T,rs10949482,0,10949482,3_prime_UTR_variant,0,NR,1E-33,33.0,,,,Illumina [NR],N,thiopurine metabolite measurement; response to mercaptopurine; acute lymphoblastic leukemia,http://www.ebi.ac.uk/efo/EFO_0009693; http://www.ebi.ac.uk/efo/EFO_0007853; http://www.ebi.ac.uk/efo/EFO_0000220,GCST007148,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,1p31.1,1,73916690,NR,AL591463.1 - LRRIQ3,ENSG00000285778,ENSG00000162620,,1350,109325,rs138922423-?,rs138922423,0,138922423,regulatory_region_variant,1,,3E-6,5.522878745280337,,16.02,[4.99-51.46],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,1q21.3,1,152001324,LOC105371441,AL450992.2,,,ENSG00000229021,,,rs4845725-?,rs4845725,0,4845725,intron_variant,0,,4E-6,5.3979400086720375,,3.8,[2.15-6.71],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,1q32.1,1,200705097,NR,DDX59-AS1 - CAMSAP2,ENSG00000260088,ENSG00000118200,,10847,34461,rs115456075-?,rs115456075,0,115456075,regulatory_region_variant,1,,3E-6,5.522878745280337,,8.51,[3.45-20.95],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,3q21.2,3,124403999,KALRN,KALRN,,,ENSG00000160145,,,rs570684-?,rs570684,0,570684,intron_variant,0,,4E-7,6.3979400086720375,,9.090909,[3.85-20],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,3q22.2,3,134066333,LOC105374117,RYK,,,ENSG00000163785,,,rs4546143-?,rs4546143,0,4546143,intron_variant,0,,2E-6,5.698970004336019,,2.39,[1.67-3.43],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,4p15.33,4,13138969,NR,AC106041.1 - HSP90AB2P,ENSG00000283271,ENSG00000205940,,87558,194445,rs60440889-?,rs60440889,0,60440889,intergenic_variant,1,,2E-6,5.698970004336019,,3.55,[2.11-5.96],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,4q21.21,4,80012071,ANTXR2,ANTXR2,,,ENSG00000163297,,,rs7682733-?,rs7682733,0,7682733,intron_variant,0,,3E-7,6.522878745280337,,3.2258062,[2.08-5],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,4q28.2,4,129240194,NR,AC105417.1 - AC082650.1,ENSG00000251195,ENSG00000250193,,61100,58981,rs7677291-?,rs7677291,0,7677291,intergenic_variant,1,,4E-6,5.3979400086720375,,2.11,[1.53-2.9],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,4q31.23,4,149285924,NR,LINC02355 - IQCM,ENSG00000248210,ENSG00000234828,,7801,65979,rs72951801-?,rs72951801,0,72951801,intergenic_variant,1,,1E-6,6.0,,33.333336,[8.33-100],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,5q23.1,5,118430038,LINC02208,LINC02208,,,ENSG00000250891,,,rs139018151-?,rs139018151,0,139018151,intron_variant,0,,2E-6,5.698970004336019,,20.0,[5.56-50],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,5q23.1,5,121927889,NR,FTMT - SRFBP1,ENSG00000181867,ENSG00000151304,,75056,34086,rs79055704-?,rs79055704,0,79055704,intergenic_variant,1,,2E-6,5.698970004336019,,25.8,[6.86-97.11],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,6p12.3,6,51658941,PKHD1,PKHD1,,,ENSG00000170927,,,rs115072237-?,rs115072237,0,115072237,intron_variant,0,,3E-6,5.522878745280337,,5.882353,[2.78-12.5],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
2020-08-26,32438682,Mateos MK,2020-05-19,Cancers (Basel),www.ncbi.nlm.nih.gov/pubmed/32438682,Genome-Wide Association Meta-Analysis of Single-Nucleotide Polymorphisms and Symptomatic Venous Thromboembolism during Therapy for Acute Lymphoblastic Leukemia and Lymphoma in Caucasian Children.,Childhood ALL/LBL (acute lymphoblastic leukemia/lymphoblastic lymphoma) treatment-related venous thromboembolism,92 European ancestry cases; 1;481 European ancestry controls,NA,6q16.1,6,92640153,NR,AL359987.1 - LINC02531,ENSG00000288101,ENSG00000220908,,6885,82850,rs72926690-?,rs72926690,0,72926690,intergenic_variant,1,,3E-6,5.522878745280337,,4.46,[2.38-8.38],Illumina [NR] (imputed),N,venous thromboembolism; acute lymphoblastic leukemia; lymphoblastic lymphoma; response to antineoplastic agent,http://www.ebi.ac.uk/efo/EFO_0004286; http://www.ebi.ac.uk/efo/EFO_0000220; http://purl.obolibrary.org/obo/MONDO_0000873; http://purl.obolibrary.org/obo/GO_0097327,GCST010463,Genome-wide genotyping array
